temporada,id_jugador,nombre_jugador,edad,nacionalidad,equipo,partidos_jugados,minutos,goles,tarjetas_amarillas,tarjetas_rojas
2023,19221,H. Wilson,26.0,Wales,Fulham FC,35.0,1613.0,4.0,6.0,0.0
2023,19312,S. Benda,25.0,Germany,Fulham FC,0.0,0.0,0.0,0.0,0.0
2023,19480,H. Reed,28.0,England,Fulham FC,27.0,1323.0,0.0,6.0,0.0
2023,19549,A. Robinson,26.0,USA,Fulham FC,37.0,3269.0,0.0,6.0,0.0
2023,152967,C. Bassey,24.0,Nigeria,Fulham FC,29.0,2300.0,1.0,5.0,0.0
2023,327738,L. De Fougerolles,18.0,Canada,Fulham FC,0.0,0.0,0.0,0.0,0.0
2023,389315,J. King,16.0,England,Fulham FC,0.0,0.0,0.0,0.0,0.0
2023,161,A. Whiteman,25.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2023,164,B. Davies,30.0,Wales,Tottenham Hotspur,17.0,1086.0,1.0,2.0,0.0
2023,186,Son Heung-Min,31.0,Korea Republic,Tottenham Hotspur,35.0,2948.0,17.0,1.0,0.0
2023,863,R. Bentancur,26.0,Uruguay,Tottenham Hotspur,23.0,1007.0,1.0,7.0,0.0
2023,1166,T. Werner,27.0,Germany,Tottenham Hotspur,13.0,815.0,2.0,1.0,0.0
2023,2413,Richarlison,26.0,Brazil,Tottenham Hotspur,28.0,1493.0,11.0,3.0,0.0
2023,18784,J. Maddison,27.0,England,Tottenham Hotspur,28.0,2154.0,4.0,5.0,0.0
2023,19235,D. Spence,23.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2023,30435,D. Kulusevski,23.0,Sweden,Tottenham Hotspur,36.0,2767.0,8.0,7.0,0.0
2023,30776,C. Romero,25.0,Argentina,Tottenham Hotspur,33.0,2793.0,5.0,7.0,1.0
2023,47519,Pedro Porro,24.0,Spain,Tottenham Hotspur,35.0,3093.0,3.0,3.0,0.0
2023,129711,B. Johnson,22.0,Wales,Tottenham Hotspur,32.0,2091.0,5.0,3.0,0.0
2023,152849,M. van de Ven,22.0,Netherlands,Tottenham Hotspur,27.0,2343.0,3.0,5.0,0.0
2023,162498,R. Drăgușin,21.0,Romania,Tottenham Hotspur,9.0,424.0,0.0,1.0,0.0
2023,237129,P. Sarr,21.0,Senegal,Tottenham Hotspur,34.0,2085.0,3.0,9.0,0.0
2023,311817,A. Dorrington,18.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2023,380690,M. Moore,16.0,England,Tottenham Hotspur,2.0,2.0,0.0,0.0,0.0
2023,2938,J. Ward-Prowse,29.0,England,West Ham United,37.0,3005.0,7.0,4.0,0.0
2023,18932,F. Forster,35.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2023,31354,G. Vicario,27.0,Italy,Tottenham Hotspur,38.0,3420.0,0.0,2.0,0.0
2023,47547,Álex Moreno,30.0,Spain,Aston Villa,21.0,1028.0,2.0,2.0,0.0
2023,138908,E. Anderson,21.0,England,Newcastle United,21.0,1022.0,0.0,3.0,0.0
2023,156428,B. Austin,24.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2023,296,J. Milner,37.0,England,Brighton & Hove Albion,15.0,779.0,0.0,3.0,0.0
2023,537,J. Veltman,31.0,Netherlands,Brighton & Hove Albion,27.0,1582.0,1.0,4.0,0.0
2023,1469,D. Welbeck,33.0,England,Brighton & Hove Albion,29.0,1703.0,5.0,4.0,0.0
2023,7600,Igor Julio,25.0,Brazil,Brighton & Hove Albion,24.0,1635.0,0.0,4.0,0.0
2023,10329,João Pedro,22.0,Brazil,Brighton & Hove Albion,31.0,2041.0,9.0,2.0,0.0
2023,18963,L. Dunk,32.0,England,Brighton & Hove Albion,33.0,2873.0,3.0,7.0,1.0
2023,18973,S. March,29.0,England,Brighton & Hove Albion,7.0,559.0,3.0,1.0,0.0
2023,19265,A. Webster,28.0,England,Brighton & Hove Albion,15.0,1144.0,0.0,2.0,0.0
2023,38695,J. van Hecke,23.0,Netherlands,Brighton & Hove Albion,28.0,2367.0,0.0,4.0,0.0
2023,40911,J. Moder,24.0,Poland,Brighton & Hove Albion,17.0,612.0,0.0,2.0,0.0
2023,46731,P. Estupiñán,25.0,Ecuador,Brighton & Hove Albion,19.0,1246.0,2.0,4.0,0.0
2023,106835,K. Mitoma,26.0,Japan,Brighton & Hove Albion,19.0,1485.0,3.0,4.0,0.0
2023,265820,Y. Ayari,20.0,Sweden,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2023,273758,I. Samuels,20.0,England,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2023,280672,E. Turns,21.0,Wales,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2023,301771,S. Adingra,21.0,Côte d'Ivoire,Brighton & Hove Albion,31.0,2231.0,6.0,3.0,0.0
2023,305730,J. Hinshelwood,18.0,England,Brighton & Hove Albion,12.0,871.0,3.0,1.0,0.0
2023,356041,C. Baleba,19.0,Cameroon,Brighton & Hove Albion,27.0,1323.0,0.0,7.0,0.0
2023,18,J. Sancho,23.0,England,Manchester United,3.0,76.0,0.0,0.0,0.0
2023,269,C. Nkunku,26.0,France,Chelsea FC,11.0,435.0,3.0,0.0,0.0
2023,5996,E. Fernández,22.0,Argentina,Chelsea FC,28.0,2215.0,3.0,7.0,0.0
2023,18960,J. Steele,33.0,England,Brighton & Hove Albion,17.0,1530.0,0.0,0.0,0.0
2023,22094,W. Fofana,23.0,France,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2023,63577,M. Mudryk,22.0,Ukraine,Chelsea FC,31.0,1579.0,5.0,5.0,0.0
2023,116117,M. Caicedo,22.0,Ecuador,Chelsea FC,35.0,2874.0,1.0,11.0,0.0
2023,136723,N. Madueke,21.0,England,Chelsea FC,23.0,1055.0,5.0,2.0,0.0
2023,138815,T. Lamptey,23.0,Ghana,Brighton & Hove Albion,19.0,913.0,0.0,3.0,0.0
2023,138935,C. Chukwuemeka,20.0,England,Chelsea FC,9.0,222.0,1.0,2.0,0.0
2023,152982,C. Palmer,21.0,England,Chelsea FC,33.0,2618.0,22.0,7.0,0.0
2023,161907,M. Gusto,20.0,France,Chelsea FC,27.0,1754.0,0.0,7.0,1.0
2023,270507,C. Casadei,20.0,Italy,Chelsea FC,11.0,67.0,0.0,0.0,0.0
2023,282125,R. Lavia,19.0,Belgium,Chelsea FC,1.0,32.0,0.0,0.0,0.0
2023,283058,N. Jackson,22.0,Senegal,Chelsea FC,35.0,2809.0,14.0,10.0,0.0
2023,329347,O. Kellyman,18.0,England,Aston Villa,2.0,35.0,0.0,0.0,0.0
2023,365660,K. Dyer,17.0,England,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2023,366735,J. Acheampong,17.0,England,Chelsea FC,1.0,5.0,0.0,0.0,0.0
2023,415001,Deivid Washington,18.0,Brazil,Chelsea FC,2.0,11.0,0.0,0.0,0.0
2023,95,B. Badiashile,22.0,France,Chelsea FC,18.0,1337.0,0.0,3.0,0.0
2023,983,L. Bailey,26.0,Jamaica,Aston Villa,35.0,2076.0,10.0,5.0,0.0
2023,1904,B. Kamara,24.0,France,Aston Villa,20.0,1662.0,0.0,7.0,1.0
2023,2926,Y. Tielemans,26.0,Belgium,Aston Villa,32.0,1619.0,2.0,3.0,0.0
2023,2933,B. Chilwell,27.0,England,Chelsea FC,13.0,758.0,0.0,5.0,0.0
2023,13489,J. Durán,20.0,Colombia,Aston Villa,23.0,457.0,5.0,5.0,0.0
2023,18959,Robert Sánchez,26.0,Spain,Chelsea FC,16.0,1434.0,0.0,2.0,0.0
2023,19012,M. Bettinelli,31.0,England,Chelsea FC,0.0,0.0,0.0,1.0,0.0
2023,19145,T. Adarabioyo,26.0,England,Fulham FC,20.0,1616.0,2.0,2.0,0.0
2023,19170,M. Rogers,21.0,England,Aston Villa,11.0,639.0,3.0,3.0,0.0
2023,19192,J. Ramsey,22.0,England,Aston Villa,16.0,848.0,1.0,2.0,0.0
2023,19366,O. Watkins,28.0,England,Aston Villa,37.0,3227.0,19.0,4.0,0.0
2023,19545,R. James,24.0,England,Chelsea FC,10.0,420.0,0.0,1.0,1.0
2023,21998,A. Disasi,25.0,France,Chelsea FC,31.0,2580.0,2.0,6.0,0.0
2023,138931,J. Philogene,21.0,England,Aston Villa,1.0,3.0,0.0,0.0,0.0
2023,152953,L. Colwill,20.0,England,Chelsea FC,23.0,1799.0,1.0,2.0,0.0
2023,152955,L. Bergström,21.0,Finland,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2023,162714,A. Onana,22.0,Belgium,Everton FC,30.0,2091.0,2.0,5.0,0.0
2023,312260,K. Young,17.0,England,Aston Villa,0.0,0.0,0.0,0.0,0.0
2023,49,T. Partey,30.0,Ghana,Arsenal FC,14.0,788.0,0.0,3.0,0.0
2023,643,Gabriel Jesus,26.0,Brazil,Arsenal FC,27.0,1481.0,4.0,6.0,0.0
2023,645,R. Sterling,29.0,England,Chelsea FC,31.0,1983.0,8.0,7.0,0.0
2023,766,R. Olsen,33.0,Sweden,Aston Villa,5.0,404.0,0.0,0.0,0.0
2023,978,K. Havertz,24.0,Germany,Arsenal FC,37.0,2639.0,13.0,11.0,0.0
2023,1460,B. Saka,22.0,England,Arsenal FC,35.0,2937.0,16.0,4.0,0.0
2023,7029,J. Gauci,23.0,Australia,Aston Villa,0.0,0.0,0.0,0.0,0.0
2023,19177,K. Hause,28.0,England,Aston Villa,0.0,0.0,0.0,0.0,0.0
2023,19179,T. Mings,30.0,England,Aston Villa,1.0,31.0,0.0,0.0,0.0
2023,19191,J. McGinn,29.0,Scotland,Aston Villa,35.0,3010.0,6.0,9.0,1.0
2023,19298,M. Cash,26.0,Poland,Aston Villa,29.0,2143.0,2.0,8.0,0.0
2023,19354,E. Konsa,26.0,England,Aston Villa,35.0,3074.0,1.0,5.0,0.0
2023,19599,E. Martínez,31.0,Argentina,Aston Villa,34.0,3016.0,0.0,4.0,0.0
2023,21090,Diego Carlos,30.0,Brazil,Aston Villa,27.0,1811.0,0.0,4.0,0.0
2023,37127,M. Ødegaard,25.0,Norway,Arsenal FC,35.0,3104.0,8.0,2.0,0.0
2023,46815,Pau Torres,26.0,Spain,Aston Villa,29.0,2464.0,2.0,1.0,0.0
2023,127769,Gabriel Martinelli,22.0,Brazil,Arsenal FC,35.0,2029.0,6.0,1.0,0.0
2023,148270,O. Zych,19.0,Poland,Aston Villa,0.0,0.0,0.0,0.0,0.0
2023,313236,E. Nwaneri,16.0,England,Arsenal FC,1.0,13.0,0.0,0.0,0.0
2023,313245,M. Lewis-Skelly,17.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2023,247,C. Gakpo,24.0,Netherlands,Liverpool FC,35.0,1645.0,8.0,1.0,0.0
2023,293,C. Jones,22.0,England,Liverpool FC,23.0,1168.0,1.0,3.0,1.0
2023,306,Mohamed Salah,31.0,Egypt,Liverpool FC,32.0,2536.0,18.0,2.0,0.0
2023,542,R. Gravenberch,21.0,Netherlands,Liverpool FC,26.0,1117.0,1.0,0.0,0.0
2023,641,O. Zinchenko,27.0,Ukraine,Arsenal FC,27.0,1727.0,1.0,2.0,0.0
2023,1117,K. Tierney,26.0,Scotland,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2023,2289,Jorginho,32.0,Italy,Arsenal FC,24.0,914.0,0.0,1.0,0.0
2023,2489,L. Díaz,26.0,Colombia,Liverpool FC,37.0,2645.0,8.0,3.0,0.0
2023,2597,T. Tomiyasu,25.0,Japan,Arsenal FC,22.0,1141.0,2.0,1.0,0.0
2023,2678,Diogo Jota,27.0,Portugal,Liverpool FC,21.0,1150.0,10.0,2.0,0.0
2023,2937,D. Rice,24.0,England,Arsenal FC,38.0,3232.0,7.0,5.0,0.0
2023,19465,David Raya,28.0,Spain,Arsenal FC,32.0,2880.0,0.0,2.0,0.0
2023,19959,B. White,26.0,England,Arsenal FC,37.0,2994.0,4.0,8.0,0.0
2023,22224,Gabriel Magalhães,26.0,Brazil,Arsenal FC,36.0,3044.0,4.0,4.0,0.0
2023,38746,J. Timber,22.0,Netherlands,Arsenal FC,2.0,71.0,0.0,2.0,0.0
2023,51617,D. Núñez,24.0,Uruguay,Liverpool FC,36.0,2047.0,11.0,9.0,0.0
2023,61431,J. Kiwior,23.0,Poland,Arsenal FC,20.0,941.0,1.0,1.0,0.0
2023,397997,T. Nyoni,16.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2023,402329,A. Heaven,17.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2023,280,Alisson Becker,31.0,Brazil,Liverpool FC,28.0,2520.0,0.0,1.0,0.0
2023,283,T. Alexander-Arnold,25.0,England,Liverpool FC,28.0,2161.0,3.0,6.0,0.0
2023,284,J. Gomez,26.0,England,Liverpool FC,32.0,1777.0,0.0,5.0,0.0
2023,289,A. Robertson,29.0,Scotland,Liverpool FC,23.0,1692.0,3.0,2.0,0.0
2023,290,V. van Dijk,32.0,Netherlands,Liverpool FC,36.0,3178.0,2.0,3.0,1.0
2023,629,K. De Bruyne,32.0,Belgium,Manchester City,18.0,1228.0,4.0,2.0,0.0
2023,631,P. Foden,23.0,England,Manchester City,35.0,2868.0,19.0,2.0,0.0
2023,636,Bernardo Silva,29.0,Portugal,Manchester City,33.0,2581.0,6.0,8.0,0.0
2023,1096,D. Szoboszlai,23.0,Hungary,Liverpool FC,33.0,2108.0,3.0,1.0,0.0
2023,1100,E. Haaland,23.0,Norway,Manchester City,31.0,2559.0,27.0,1.0,0.0
2023,1422,J. Doku,21.0,Belgium,Manchester City,29.0,1595.0,3.0,3.0,0.0
2023,1600,K. Tsimikas,27.0,Greece,Liverpool FC,13.0,676.0,0.0,0.0,0.0
2023,6716,A. Mac Allister,25.0,Argentina,Liverpool FC,33.0,2611.0,5.0,7.0,1.0
2023,8500,W. Endō,30.0,Japan,Liverpool FC,29.0,1722.0,1.0,10.0,0.0
2023,19035,H. Elliott,20.0,England,Liverpool FC,34.0,1337.0,3.0,2.0,0.0
2023,41621,Matheus Nunes,25.0,Portugal,Manchester City,17.0,655.0,0.0,0.0,0.0
2023,158698,J. Quansah,20.0,England,Liverpool FC,17.0,1189.0,2.0,1.0,0.0
2023,180317,C. Bradley,20.0,Northern Ireland,Liverpool FC,11.0,761.0,1.0,2.0,0.0
2023,278133,O. Bobb,20.0,Norway,Manchester City,14.0,291.0,1.0,0.0,0.0
2023,382355,J. Wright,18.0,England,Manchester City,0.0,0.0,0.0,0.0,0.0
2023,23,Sergio Gómez,23.0,Spain,Manchester City,6.0,48.0,0.0,0.0,0.0
2023,44,Rodri,27.0,Spain,Manchester City,34.0,2937.0,8.0,8.0,1.0
2023,83,A. Danjuma,26.0,Netherlands,Everton FC,14.0,589.0,1.0,0.0,0.0
2023,547,D. van de Beek,26.0,Netherlands,Manchester United,1.0,2.0,0.0,0.0,0.0
2023,617,Ederson,30.0,Brazil,Manchester City,33.0,2789.0,0.0,5.0,0.0
2023,626,J. Stones,29.0,England,Manchester City,16.0,1063.0,1.0,2.0,0.0
2023,627,K. Walker,33.0,England,Manchester City,32.0,2767.0,0.0,2.0,0.0
2023,2061,Bryan Gil,22.0,Spain,Tottenham Hotspur,11.0,202.0,0.0,0.0,0.0
2023,2291,M. Kovačić,29.0,Croatia,Manchester City,30.0,1546.0,1.0,4.0,0.0
2023,18861,N. Aké,28.0,Netherlands,Manchester City,29.0,2042.0,2.0,0.0,0.0
2023,19187,J. Grealish,28.0,England,Manchester City,20.0,1003.0,3.0,7.0,0.0
2023,19197,S. Carson,38.0,England,Manchester City,0.0,0.0,0.0,0.0,0.0
2023,25004,S. Ortega,31.0,Germany,Manchester City,9.0,631.0,0.0,0.0,0.0
2023,129033,J. Gvardiol,21.0,Croatia,Manchester City,28.0,2330.0,4.0,3.0,0.0
2023,169295,K. Hein,21.0,Estonia,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2023,311344,A. Véliz,20.0,Argentina,Tottenham Hotspur,8.0,42.0,1.0,1.0,0.0
2023,175,E. Dier,29.0,England,Tottenham Hotspur,4.0,197.0,0.0,0.0,0.0
2023,184,H. Kane,30.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2023,665,M. Cornet,27.0,Côte d'Ivoire,West Ham United,7.0,108.0,1.0,0.0,0.0
2023,886,Diogo Dalot,24.0,Portugal,Manchester United,36.0,3174.0,2.0,5.0,0.0
2023,889,V. Lindelöf,29.0,Sweden,Manchester United,19.0,1331.0,1.0,2.0,0.0
2023,891,L. Shaw,28.0,England,Manchester United,12.0,963.0,0.0,6.0,0.0
2023,2935,H. Maguire,30.0,England,Manchester United,22.0,1650.0,2.0,4.0,0.0
2023,18772,J. Evans,35.0,Northern Ireland,Manchester United,23.0,1391.0,0.0,2.0,0.0
2023,18873,R. Fraser,29.0,Scotland,Newcastle United,0.0,0.0,0.0,0.0,0.0
2023,18896,Javier Manquillo,29.0,Spain,Newcastle United,0.0,0.0,0.0,0.0,0.0
2023,37145,T. Malacia,24.0,Netherlands,Manchester United,0.0,0.0,0.0,0.0,0.0
2023,41104,João Palhinha,28.0,Portugal,Fulham FC,33.0,2711.0,4.0,13.0,0.0
2023,138804,M. Kovář,23.0,Czechia,Manchester United,0.0,0.0,0.0,0.0,0.0
2023,270508,L. Ugochukwu,19.0,France,Chelsea FC,12.0,294.0,0.0,2.0,0.0
2023,319572,V. Barco,19.0,Argentina,Brighton & Hove Albion,6.0,305.0,0.0,1.0,0.0
2023,295,A. Lallana,35.0,England,Brighton & Hove Albion,25.0,850.0,0.0,2.0,0.0
2023,19733,F. Downes,24.0,England,West Ham United,0.0,0.0,0.0,0.0,0.0
2023,20355,A. Ramsdale,25.0,England,Arsenal FC,6.0,540.0,0.0,0.0,0.0
2023,1468,E. Nketiah,24.0,England,Arsenal FC,27.0,1072.0,5.0,3.0,0.0
2023,18823,B. Johnson,23.0,England,West Ham United,14.0,533.0,0.0,1.0,0.0
2023,19130,K. Phillips,28.0,England,West Ham United,8.0,307.0,0.0,2.0,0.0
2023,284428,O. Hutchinson,20.0,England,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2023,18766,D. Calvert-Lewin,26.0,England,Everton FC,32.0,2189.0,7.0,2.0,0.0
2023,18929,D. McNeil,24.0,England,Everton FC,35.0,2899.0,3.0,2.0,0.0
2023,19128,J. Harrison,27.0,England,Everton FC,29.0,2218.0,3.0,1.0,0.0
2023,19720,T. Chalobah,24.0,England,Chelsea FC,13.0,950.0,1.0,1.0,0.0
2023,125743,Beto,25.0,Guinea-Bissau,Everton FC,30.0,936.0,3.0,2.0,0.0
2023,138822,A. Broja,22.0,Albania,Fulham FC,8.0,81.0,0.0,0.0,0.0
2023,330412,Youssef Chermiti,19.0,Portugal,Everton FC,18.0,192.0,0.0,3.0,0.0
2023,180,O. Skipp,23.0,England,Tottenham Hotspur,21.0,695.0,0.0,3.0,0.0
2023,894,A. Young,38.0,England,Everton FC,31.0,2289.0,0.0,6.0,0.0
2023,895,J. Garner,22.0,England,Everton FC,37.0,3006.0,1.0,7.0,0.0
2023,2165,V. Mykolenko,24.0,Ukraine,Everton FC,28.0,2472.0,2.0,1.0,0.0
2023,2932,J. Pickford,29.0,England,Everton FC,38.0,3420.0,0.0,5.0,0.0
2023,2934,M. Keane,30.0,England,Everton FC,9.0,435.0,1.0,2.0,0.0
2023,2936,J. Tarkowski,31.0,England,Everton FC,38.0,3420.0,1.0,11.0,0.0
2023,2990,I. Gueye,34.0,Senegal,Everton FC,25.0,1895.0,4.0,8.0,0.0
2023,17661,J. Branthwaite,21.0,England,Everton FC,35.0,3117.0,3.0,8.0,0.0
2023,18755,João Virgínia,24.0,Portugal,Everton FC,0.0,0.0,0.0,0.0,0.0
2023,18758,S. Coleman,35.0,Republic of Ireland,Everton FC,12.0,662.0,0.0,0.0,0.0
2023,18805,A. Doucouré,30.0,Mali,Everton FC,32.0,2643.0,7.0,7.0,0.0
2023,19004,B. De Cordova-Reid,30.0,Jamaica,Fulham FC,33.0,1424.0,6.0,4.0,0.0
2023,138417,N. Patterson,22.0,Scotland,Everton FC,20.0,996.0,0.0,4.0,0.0
2023,284500,T. Iroegbunam,20.0,England,Aston Villa,9.0,157.0,0.0,0.0,0.0
2023,311334,F. Buonanotte,19.0,Argentina,Brighton & Hove Albion,27.0,1367.0,3.0,7.0,0.0
2023,174,C. Eriksen,31.0,Denmark,Manchester United,22.0,1138.0,1.0,1.0,0.0
2023,747,Casemiro,31.0,Brazil,Manchester United,25.0,1987.0,1.0,7.0,0.0
2023,842,N. Vlašić,26.0,Croatia,West Ham United,0.0,0.0,0.0,0.0,0.0
2023,909,M. Rashford,26.0,England,Manchester United,33.0,2278.0,7.0,2.0,0.0
2023,1566,Emerson Royal,24.0,Brazil,Tottenham Hotspur,22.0,1153.0,1.0,4.0,0.0
2023,9971,Antony,23.0,Brazil,Manchester United,29.0,1322.0,1.0,5.0,0.0
2023,18911,N. Pope,31.0,England,Newcastle United,15.0,1346.0,0.0,1.0,0.0
2023,19185,K. Davis,25.0,England,Aston Villa,0.0,0.0,0.0,0.0,0.0
2023,19220,M. Mount,24.0,England,Manchester United,14.0,511.0,1.0,2.0,0.0
2023,47522,Douglas Luiz,25.0,Brazil,Aston Villa,35.0,3003.0,9.0,12.0,0.0
2023,157997,A. Diallo,21.0,Côte d'Ivoire,Manchester United,9.0,387.0,1.0,1.0,0.0
2023,284322,K. Mainoo,18.0,England,Manchester United,24.0,1942.0,3.0,3.0,0.0
2023,284324,A. Garnacho,19.0,Argentina,Manchester United,36.0,2578.0,7.0,4.0,0.0
2023,284400,T. Collyer,19.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2023,288006,R. Højlund,20.0,Denmark,Manchester United,30.0,2171.0,10.0,2.0,0.0
2023,303010,D. Gore,19.0,England,Manchester United,1.0,0.0,0.0,0.0,0.0
2023,328098,H. Ogunneye,18.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2023,362270,E. Wheatley,17.0,England,Manchester United,3.0,12.0,0.0,0.0,0.0
2023,14,Mahmoud Dahoud,27.0,Syria,Brighton & Hove Albion,9.0,454.0,0.0,1.0,1.0
2023,786,N. Zaniolo,24.0,Italy,Aston Villa,25.0,831.0,2.0,7.0,0.0
2023,903,S. McTominay,27.0,Scotland,Manchester United,32.0,1890.0,7.0,2.0,0.0
2023,3240,J. Gbamin,28.0,Côte d'Ivoire,Everton FC,0.0,0.0,0.0,0.0,0.0
2023,18970,P. Groß,32.0,Germany,Brighton & Hove Albion,36.0,3114.0,4.0,7.0,0.0
2023,19073,B. Godfrey,25.0,England,Everton FC,15.0,1121.0,0.0,2.0,0.0
2023,26475,D. Undav,27.0,Germany,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2023,30544,G. Scamacca,24.0,Italy,West Ham United,0.0,0.0,0.0,0.0,0.0
2023,130423,B. Gilmour,22.0,Scotland,Brighton & Hove Albion,30.0,2125.0,0.0,8.0,1.0
2023,216770,I. Hansen-Aarøen,19.0,Norway,Manchester United,0.0,0.0,0.0,0.0,0.0
2023,261,T. Kehrer,27.0,Germany,West Ham United,4.0,18.0,0.0,2.0,0.0
2023,662,T. Ndombélé,27.0,France,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2023,897,M. Greenwood,22.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2023,18765,André Gomes,30.0,Portugal,Everton FC,12.0,503.0,1.0,4.0,0.0
2023,19043,T. Kongolo,29.0,Netherlands,Fulham FC,0.0,0.0,0.0,0.0,0.0
2023,19361,S. Benrahma,28.0,Algeria,West Ham United,13.0,616.0,0.0,1.0,0.0
2023,22166,M. Sarr,24.0,France,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2023,118307,Đ. Petrović,24.0,Serbia,Chelsea FC,23.0,1986.0,0.0,2.0,0.0
2023,138835,F. Balogun,22.0,USA,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2023,145476,R. Khadra,22.0,Germany,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2023,284242,O. Forson,19.0,England,Manchester United,4.0,68.0,0.0,0.0,0.0
2023,207,I. Perišić,34.0,Croatia,Tottenham Hotspur,5.0,98.0,0.0,2.0,0.0
2023,292,J. Henderson,33.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2023,908,A. Martial,28.0,France,Manchester United,13.0,445.0,1.0,0.0,0.0
2023,2294,Willian,35.0,Brazil,Fulham FC,31.0,2061.0,4.0,1.0,0.0
2023,19016,C. Chambers,28.0,England,Aston Villa,5.0,148.0,0.0,1.0,0.0
2023,70078,F. Pellistri,22.0,Uruguay,Manchester United,9.0,165.0,0.0,0.0,0.0
2023,137220,A. Moran,20.0,Republic of Ireland,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2023,163054,S. Shoretire,19.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2023,215874,T. Cannon,21.0,Republic of Ireland,Everton FC,1.0,0.0,0.0,0.0,0.0
2023,284361,R. Vítek,20.0,Czechia,Manchester United,0.0,0.0,0.0,0.0,0.0
2023,301281,A. Phillips,18.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2023,310187,Stefan Bajčetić,19.0,Spain,Liverpool FC,1.0,26.0,0.0,0.0,0.0
2023,328107,L. Koumas,18.0,Wales,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2023,334729,B. Clark,18.0,England,Liverpool FC,5.0,86.0,0.0,0.0,0.0
2023,17715,S. Alzate,25.0,Colombia,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2023,127472,N. Phillips,26.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2023,149550,J. Tanganga,24.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2023,162552,D. Scarlett,19.0,England,Tottenham Hotspur,4.0,18.0,0.0,0.0,0.0
2023,284231,M. Hamilton,20.0,England,Manchester City,0.0,0.0,0.0,0.0,0.0
2023,286764,K. Gordon,19.0,England,Liverpool FC,1.0,0.0,0.0,0.0,0.0
2023,291363,G. Earthy,19.0,England,West Ham United,3.0,32.0,1.0,0.0,0.0
2023,298128,K. Kesler-Hayden,21.0,England,Aston Villa,3.0,3.0,0.0,0.0,0.0
2023,310186,C. Scanlon,18.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2023,331563,M. Burstow,20.0,England,Chelsea FC,2.0,7.0,0.0,0.0,0.0
2023,343576,B. Doak,18.0,Scotland,Liverpool FC,1.0,13.0,0.0,0.0,0.0
2023,18817,A. Ogbonna,35.0,Italy,West Ham United,11.0,633.0,0.0,1.0,0.0
2023,153425,L. Dobbin,20.0,England,Everton FC,12.0,222.0,1.0,1.0,0.0
2023,158693,O. Beck,21.0,Wales,Liverpool FC,1.0,7.0,0.0,0.0,0.0
2023,309501,A. Cozier-Duberry,18.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2023,697,M. Solomon,24.0,Israel,Tottenham Hotspur,5.0,198.0,0.0,1.0,0.0
2023,2279,E. Ampadu,23.0,Wales,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2023,19321,J. Rodon,26.0,Wales,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2023,180560,H. Mejbri,20.0,Tunisia,Manchester United,5.0,129.0,1.0,1.0,0.0
2023,202086,J. Sarmiento,21.0,Ecuador,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2023,284406,A. Gilchrist,20.0,England,Chelsea FC,11.0,199.0,1.0,1.0,0.0
2023,18903,M. Ritchie,34.0,Scotland,Newcastle United,13.0,116.0,1.0,1.0,0.0
